Order ID,Generic Name,Brand Name,Company Name,Disease Medical Use,Invoice date,Company code,ship to country,Sold-to party Country Full Name,Delivery Plant,External Agent,Sales quantity,Price TC /Kg,Revenue,External commissions,Months
CA-2015-635,Pregabalin,Lyrica,Pfizer,Neuropathic pain,17-12-2015,5887,India,India,8095,Not assigned,205, $500.0 ," $1,02,500.0 ", $-   ,Dec
CA-2015-636,Pregabalin,Lyrica,Pfizer,Neuropathic pain,29-10-2015,5887,India,India,8095,Not assigned,445, $500.0 ," $2,22,500.0 ", $-   ,Oct
CA-2015-637,Pregabalin,Lyrica,Pfizer,Neuropathic pain,09-05-2015,5887,India,India,8095,Assigned,121, $500.0 ," $60,500.0 "," $3,751.0 ",May
CA-2015-638,Pregabalin,Lyrica,Pfizer,Neuropathic pain,17-01-2015,5887,India,India,8095,Not assigned,97, $500.0 ," $48,500.0 ", $-   ,Jan
CA-2015-639,Pregabalin,Lyrica,Pfizer,Neuropathic pain,27-10-2015,5887,India,India,8095,Not assigned,283, $500.0 ," $1,41,500.0 ", $-   ,Oct
CA-2015-640,Pregabalin,Lyrica,Pfizer,Neuropathic pain,04-04-2015,5887,India,India,8095,Assigned,440, $500.0 ," $2,20,000.0 "," $2,053.3 ",Apr
CA-2015-641,Pregabalin,Lyrica,Pfizer,Neuropathic pain,25-03-2015,5887,India,India,8095,Assigned,120, $500.0 ," $60,000.0 "," $1,200.0 ",Mar
CA-2015-642,Pregabalin,Lyrica,Pfizer,Neuropathic pain,11-11-2015,5887,India,India,8095,Assigned,401, $500.0 ," $2,00,500.0 "," $10,827.0 ",Nov
CA-2015-643,Pregabalin,Lyrica,Pfizer,Neuropathic pain,18-03-2015,5887,India,India,8095,Assigned,366, $500.0 ," $1,83,000.0 "," $10,980.0 ",Mar
CA-2015-644,Pregabalin,Lyrica,Pfizer,Neuropathic pain,16-03-2015,5887,India,India,8095,Assigned,15, $500.0 ," $7,500.0 ", $460.0 ,Mar
CA-2015-645,Pregabalin,Lyrica,Pfizer,Neuropathic pain,01-03-2015,5887,India,India,8095,Not assigned,61, $500.0 ," $30,500.0 ", $-   ,Mar
CA-2015-646,Pregabalin,Lyrica,Pfizer,Neuropathic pain,30-10-2015,5887,India,India,8095,Assigned,480, $500.0 ," $2,40,000.0 "," $12,480.0 ",Oct
CA-2015-647,Pregabalin,Lyrica,Pfizer,Neuropathic pain,05-03-2015,5887,Kenya,Kenya,8095,Assigned,287, $500.0 ," $1,43,500.0 "," $5,166.0 ",Mar
CA-2015-648,Pregabalin,Lyrica,Pfizer,Neuropathic pain,07-06-2015,5887,Vietnam,Netherlands,8095,Assigned,308, $500.0 ," $1,54,000.0 "," $2,464.0 ",Jun
CA-2015-649,Pregabalin,Lyrica,Pfizer,Neuropathic pain,19-04-2015,5887,Vietnam,Japan,8095,Assigned,232, $500.0 ," $1,16,000.0 "," $6,960.0 ",Apr
CA-2015-650,Pregabalin,Lyrica,Pfizer,Neuropathic pain,01-09-2015,5887,Vietnam,Netherlands,8095,Assigned,270, $500.0 ," $1,35,000.0 "," $6,570.0 ",Sep
CA-2015-651,Pregabalin,Lyrica,Pfizer,Neuropathic pain,06-01-2015,5887,India,India,8095,Not assigned,191, $500.0 ," $95,500.0 ", $-   ,Jan
CA-2015-652,Pregabalin,Lyrica,Pfizer,Neuropathic pain,06-11-2015,5887,India,India,8095,Not assigned,490, $500.0 ," $2,45,000.0 ", $-   ,Nov
CA-2015-653,Pregabalin,Lyrica,Pfizer,Neuropathic pain,19-06-2015,5887,Malaysia,Malaysia,8095,Not assigned,132, $500.0 ," $66,000.0 ", $-   ,Jun
CA-2015-654,Pregabalin,Lyrica,Pfizer,Neuropathic pain,05-04-2015,5887,India,India,8095,Not assigned,467, $500.0 ," $2,33,500.0 ", $-   ,Apr
CA-2015-655,Pregabalin,Lyrica,Pfizer,Neuropathic pain,24-06-2015,5887,Singapore,Singapore,8095,Not assigned,395, $500.0 ," $1,97,500.0 ", $-   ,Jun
CA-2015-656,Pregabalin,Lyrica,Pfizer,Neuropathic pain,15-02-2015,5887,Thailand,Thailand,8095,Assigned,289, $500.0 ," $1,44,500.0 "," $2,793.7 ",Feb
CA-2015-657,Pregabalin,Lyrica,Pfizer,Neuropathic pain,20-03-2015,5887,Thailand,Thailand,8095,Assigned,496, $500.0 ," $2,48,000.0 "," $2,149.3 ",Mar
CA-2015-658,Pregabalin,Lyrica,Pfizer,Neuropathic pain,25-06-2015,5887,Thailand,Thailand,8095,Assigned,243, $500.0 ," $1,21,500.0 "," $2,835.0 ",Jun
CA-2015-659,Pregabalin,Lyrica,Pfizer,Neuropathic pain,20-01-2015,5887,Hong Kong,China,8095,Not assigned,255, $500.0 ," $1,27,500.0 ", $-   ,Jan
CA-2015-660,Pregabalin,Lyrica,Pfizer,Neuropathic pain,25-03-2015,5887,Taiwan,China,8095,Not assigned,191, $500.0 ," $95,500.0 ", $-   ,Mar
CA-2015-661,Pregabalin,Lyrica,Pfizer,Neuropathic pain,24-09-2015,5887,India,India,8095,Assigned,411, $500.0 ," $2,05,500.0 "," $6,576.0 ",Sep
CA-2015-662,Pregabalin,Lyrica,Pfizer,Neuropathic pain,25-01-2015,5887,Taiwan,China,8095,Not assigned,312, $500.0 ," $1,56,000.0 ", $-   ,Jan
CA-2015-663,Pregabalin,Lyrica,Pfizer,Neuropathic pain,10-01-2015,5887,India,India,8095,Not assigned,442, $500.0 ," $2,21,000.0 ", $-   ,Jan
CA-2015-664,Pregabalin,Lyrica,Pfizer,Neuropathic pain,26-04-2015,5887,India,India,8095,Not assigned,427, $500.0 ," $2,13,500.0 ", $-   ,Apr
CA-2015-665,Pregabalin,Lyrica,Pfizer,Neuropathic pain,28-07-2015,5887,India,India,8095,Not assigned,39, $500.0 ," $19,500.0 ", $-   ,Jul
CA-2015-666,Pregabalin,Lyrica,Pfizer,Neuropathic pain,04-04-2015,5887,India,India,8095,Not assigned,375, $500.0 ," $1,87,500.0 ", $-   ,Apr
CA-2015-667,Pregabalin,Lyrica,Pfizer,Neuropathic pain,03-01-2015,5887,India,India,8095,Not assigned,497, $500.0 ," $2,48,500.0 ", $-   ,Jan
CA-2015-668,Pregabalin,Lyrica,Pfizer,Neuropathic pain,27-02-2015,5887,India,India,8095,Not assigned,62, $500.0 ," $31,000.0 ", $-   ,Feb
CA-2015-669,Pregabalin,Lyrica,Pfizer,Neuropathic pain,14-02-2015,5887,India,India,8095,Not assigned,55, $500.0 ," $27,500.0 ", $-   ,Feb
CA-2015-670,Pregabalin,Lyrica,Pfizer,Neuropathic pain,18-05-2015,5887,South Korea,South Korea,8095,Not assigned,496, $500.0 ," $2,48,000.0 ", $-   ,May
CA-2015-671,Pregabalin,Lyrica,Pfizer,Neuropathic pain,18-12-2015,5887,India,India,8095,Not assigned,484, $500.0 ," $2,42,000.0 ", $-   ,Dec
CA-2015-672,Pregabalin,Lyrica,Pfizer,Neuropathic pain,11-12-2015,5887,India,India,8095,Assigned,219, $500.0 ," $1,09,500.0 "," $5,548.0 ",Dec
CA-2015-673,Pregabalin,Lyrica,Pfizer,Neuropathic pain,27-04-2015,5887,India,India,8095,Not assigned,43, $500.0 ," $21,500.0 ", $-   ,Apr
CA-2015-674,Pregabalin,Lyrica,Pfizer,Neuropathic pain,25-05-2015,5887,India,India,8095,Not assigned,365, $500.0 ," $1,82,500.0 ", $-   ,May
CA-2015-675,Pregabalin,Lyrica,Pfizer,Neuropathic pain,09-05-2015,5887,India,India,8095,Not assigned,278, $500.0 ," $1,39,000.0 ", $-   ,May
CA-2015-676,Pregabalin,Lyrica,Pfizer,Neuropathic pain,17-06-2015,5887,India,India,8095,Not assigned,143, $500.0 ," $71,500.0 ", $-   ,Jun
CA-2015-677,Pregabalin,Lyrica,Pfizer,Neuropathic pain,13-06-2015,5887,Syria,Lebanon,8095,Assigned,8, $500.0 ," $4,000.0 ", $256.0 ,Jun
CA-2015-678,Pregabalin,Lyrica,Pfizer,Neuropathic pain,28-07-2015,5887,Kenya,Kenya,8095,Assigned,184, $500.0 ," $92,000.0 "," $5,029.3 ",Jul
CA-2015-679,Pregabalin,Lyrica,Pfizer,Neuropathic pain,16-02-2015,5887,Kenya,Kenya,8095,Assigned,142, $500.0 ," $71,000.0 "," $3,786.7 ",Feb
CA-2015-680,Pregabalin,Lyrica,Pfizer,Neuropathic pain,16-01-2015,5887,Kenya,Kenya,8095,Assigned,51, $500.0 ," $25,500.0 ", $170.0 ,Jan
CA-2015-681,Pregabalin,Lyrica,Pfizer,Neuropathic pain,15-03-2015,5887,India,India,8095,Not assigned,191, $500.0 ," $95,500.0 ", $-   ,Mar
CA-2015-682,Pregabalin,Lyrica,Pfizer,Neuropathic pain,25-06-2015,5887,South Africa,South Africa,8095,Assigned,282, $500.0 ," $1,41,000.0 "," $6,956.0 ",Jun
CA-2015-683,Pregabalin,Lyrica,Pfizer,Neuropathic pain,12-03-2015,5887,India,India,8095,Not assigned,112, $500.0 ," $56,000.0 ", $-   ,Mar
CA-2015-684,Pregabalin,Lyrica,Pfizer,Neuropathic pain,05-09-2015,5887,Netherlands,Netherlands,8095,Assigned,49, $500.0 ," $24,500.0 ", $588.0 ,Sep
CA-2015-685,Pregabalin,Lyrica,Pfizer,Neuropathic pain,12-06-2015,5887,Indonesia,Indonesia,8095,Assigned,94, $500.0 ," $47,000.0 ", $783.3 ,Jun
CA-2015-686,Pregabalin,Lyrica,Pfizer,Neuropathic pain,13-11-2015,5887,Malaysia,Malaysia,8095,Assigned,454, $500.0 ," $2,27,000.0 "," $1,513.3 ",Nov
CA-2015-687,Pregabalin,Lyrica,Pfizer,Neuropathic pain,25-09-2015,5887,Utd.Arab Emir.,Utd.Arab Emir.,8095,Not assigned,311, $500.0 ," $1,55,500.0 ", $-   ,Sep
CA-2015-688,Pregabalin,Lyrica,Pfizer,Neuropathic pain,09-05-2015,5887,India,India,8095,Assigned,104, $500.0 ," $52,000.0 "," $1,525.3 ",May
CA-2015-689,Pregabalin,Lyrica,Pfizer,Neuropathic pain,10-11-2015,5887,India,India,8095,Not assigned,286, $500.0 ," $1,43,000.0 ", $-   ,Nov
CA-2015-690,Pregabalin,Lyrica,Pfizer,Neuropathic pain,10-01-2015,5887,India,India,8095,Not assigned,122, $500.0 ," $61,000.0 ", $-   ,Jan
CA-2015-691,Pregabalin,Lyrica,Pfizer,Neuropathic pain,08-03-2015,5887,India,India,8095,Not assigned,420, $500.0 ," $2,10,000.0 ", $-   ,Mar
CA-2015-692,Pregabalin,Lyrica,Pfizer,Neuropathic pain,18-05-2015,5887,India,India,8095,Assigned,265, $500.0 ," $1,32,500.0 "," $7,508.3 ",May
CA-2015-693,Pregabalin,Lyrica,Pfizer,Neuropathic pain,09-05-2015,5887,Thailand,Thailand,8095,Assigned,264, $500.0 ," $1,32,000.0 "," $3,872.0 ",May
CA-2015-694,Pregabalin,Lyrica,Pfizer,Neuropathic pain,08-01-2015,5887,India,India,8095,Assigned,448, $500.0 ," $2,24,000.0 "," $4,032.0 ",Jan
CA-2015-695,Pregabalin,Lyrica,Pfizer,Neuropathic pain,31-10-2015,5887,India,India,8095,Assigned,455, $500.0 ," $2,27,500.0 "," $4,853.3 ",Oct
CA-2015-696,Pregabalin,Lyrica,Pfizer,Neuropathic pain,03-12-2015,5887,India,India,8095,Assigned,189, $500.0 ," $94,500.0 "," $1,197.0 ",Dec
CA-2015-697,Pregabalin,Lyrica,Pfizer,Neuropathic pain,12-07-2015,5887,Egypt,Egypt,8095,Not assigned,291, $500.0 ," $1,45,500.0 ", $-   ,Jul
CA-2015-698,Pregabalin,Lyrica,Pfizer,Neuropathic pain,28-08-2015,5887,India,India,8095,Assigned,110, $500.0 ," $55,000.0 ", $843.3 ,Aug
CA-2015-699,Pregabalin,Lyrica,Pfizer,Neuropathic pain,05-07-2015,5887,India,India,8095,Assigned,323, $500.0 ," $1,61,500.0 "," $9,905.3 ",Jul
CA-2015-700,Pregabalin,Lyrica,Pfizer,Neuropathic pain,01-07-2015,5887,India,India,8095,Not assigned,387, $500.0 ," $1,93,500.0 ", $-   ,Jul
CA-2015-701,Pregabalin,Lyrica,Pfizer,Neuropathic pain,09-08-2015,5887,South Korea,South Korea,8095,Not assigned,211, $500.0 ," $1,05,500.0 ", $-   ,Aug
CA-2015-702,Pregabalin,Lyrica,Pfizer,Neuropathic pain,17-06-2015,5887,South Korea,South Korea,8095,Not assigned,198, $500.0 ," $99,000.0 ", $-   ,Jun
CA-2015-703,Pregabalin,Lyrica,Pfizer,Neuropathic pain,24-06-2015,5887,South Korea,South Korea,8095,Not assigned,393, $500.0 ," $1,96,500.0 ", $-   ,Jun
CA-2015-704,Pregabalin,Lyrica,Pfizer,Neuropathic pain,19-06-2015,5887,Egypt,Egypt,8095,Not assigned,156, $500.0 ," $78,000.0 ", $-   ,Jun
CA-2015-705,Pregabalin,Lyrica,Pfizer,Neuropathic pain,20-09-2015,5887,Hong Kong,China,8095,Not assigned,402, $500.0 ," $2,01,000.0 ", $-   ,Sep
CA-2015-706,Pregabalin,Lyrica,Pfizer,Neuropathic pain,12-01-2015,5887,India,India,8095,Not assigned,391, $500.0 ," $1,95,500.0 ", $-   ,Jan
IN-2015-707,Bevacizumab,Avastin,Genentech/Roche,Cancer,08-04-2015,5685,India,India,8209,Not assigned,464, $243.0 ," $1,12,752.0 ", $-   ,Apr
CA-2015-708,Pregabalin,Lyrica,Pfizer,Neuropathic pain,11-03-2015,5887,India,India,8095,Assigned,498, $500.0 ," $2,49,000.0 "," $3,984.0 ",Mar
CA-2015-709,Pregabalin,Lyrica,Pfizer,Neuropathic pain,10-02-2015,5887,India,India,8095,Assigned,332, $500.0 ," $1,66,000.0 "," $1,106.7 ",Feb
CA-2015-710,Pregabalin,Lyrica,Pfizer,Neuropathic pain,06-09-2015,5887,India,India,8095,Not assigned,43, $500.0 ," $21,500.0 ", $-   ,Sep
CA-2015-711,Pregabalin,Lyrica,Pfizer,Neuropathic pain,02-02-2015,5887,India,India,8095,Not assigned,249, $500.0 ," $1,24,500.0 ", $-   ,Feb
CA-2015-712,Pregabalin,Lyrica,Pfizer,Neuropathic pain,06-03-2015,5887,India,India,8095,Not assigned,305, $500.0 ," $1,52,500.0 ", $-   ,Mar
CA-2015-713,Pregabalin,Lyrica,Pfizer,Neuropathic pain,25-09-2015,5887,India,India,8095,Assigned,428, $500.0 ," $2,14,000.0 "," $13,410.7 ",Sep
CA-2015-714,Pregabalin,Lyrica,Pfizer,Neuropathic pain,29-05-2015,5887,Utd.Arab Emir.,Utd.Arab Emir.,8095,Not assigned,344, $500.0 ," $1,72,000.0 ", $-   ,May
CA-2015-715,Pregabalin,Lyrica,Pfizer,Neuropathic pain,22-09-2015,5887,India,India,8095,Not assigned,422, $500.0 ," $2,11,000.0 ", $-   ,Sep
CA-2015-716,Pregabalin,Lyrica,Pfizer,Neuropathic pain,19-02-2015,5887,India,India,8095,Not assigned,356, $500.0 ," $1,78,000.0 ", $-   ,Feb
CA-2015-717,Pregabalin,Lyrica,Pfizer,Neuropathic pain,12-08-2015,5887,India,India,8095,Assigned,474, $500.0 ," $2,37,000.0 "," $1,896.0 ",Aug
CA-2015-718,Pregabalin,Lyrica,Pfizer,Neuropathic pain,18-02-2015,5887,India,India,8095,Assigned,228, $500.0 ," $1,14,000.0 "," $2,280.0 ",Feb
CA-2015-719,Pregabalin,Lyrica,Pfizer,Neuropathic pain,08-06-2015,5887,Kenya,Kenya,8095,Assigned,5, $500.0 ," $2,500.0 ", $68.3 ,Jun
CA-2015-720,Pregabalin,Lyrica,Pfizer,Neuropathic pain,15-04-2015,5887,Malaysia,Malaysia,8095,Not assigned,227, $500.0 ," $1,13,500.0 ", $-   ,Apr
CA-2015-721,Pregabalin,Lyrica,Pfizer,Neuropathic pain,28-08-2015,5887,Kenya,Kenya,8095,Assigned,339, $500.0 ," $1,69,500.0 "," $5,650.0 ",Aug
CA-2015-722,Pregabalin,Lyrica,Pfizer,Neuropathic pain,06-11-2015,5887,Thailand,Thailand,8095,Not assigned,436, $500.0 ," $2,18,000.0 ", $-   ,Nov
CA-2015-723,Pregabalin,Lyrica,Pfizer,Neuropathic pain,19-03-2015,5887,India,India,8095,Assigned,416, $500.0 ," $2,08,000.0 "," $12,480.0 ",Mar
CA-2015-724,Pregabalin,Lyrica,Pfizer,Neuropathic pain,03-04-2015,5887,India,India,8095,Not assigned,419, $500.0 ," $2,09,500.0 ", $-   ,Apr
CA-2015-725,Pregabalin,Lyrica,Pfizer,Neuropathic pain,07-02-2015,5887,Vietnam,Japan,8095,Assigned,231, $500.0 ," $1,15,500.0 "," $4,081.0 ",Feb
CA-2015-726,Pregabalin,Lyrica,Pfizer,Neuropathic pain,25-04-2015,5887,India,India,8095,Not assigned,390, $500.0 ," $1,95,000.0 ", $-   ,Apr
CA-2015-727,Pregabalin,Lyrica,Pfizer,Neuropathic pain,06-12-2015,5887,India,India,8095,Not assigned,123, $500.0 ," $61,500.0 ", $-   ,Dec
CA-2015-728,Pregabalin,Lyrica,Pfizer,Neuropathic pain,22-01-2015,5887,India,India,8095,Not assigned,317, $500.0 ," $1,58,500.0 ", $-   ,Jan
CA-2015-729,Pregabalin,Lyrica,Pfizer,Neuropathic pain,11-05-2015,5887,India,India,8095,Not assigned,431, $500.0 ," $2,15,500.0 ", $-   ,May
CA-2015-730,Pregabalin,Lyrica,Pfizer,Neuropathic pain,27-08-2015,5887,India,India,8095,Not assigned,424, $500.0 ," $2,12,000.0 ", $-   ,Aug
CA-2015-731,Pregabalin,Lyrica,Pfizer,Neuropathic pain,25-11-2015,5887,India,India,8095,Not assigned,83, $500.0 ," $41,500.0 ", $-   ,Nov
CA-2015-732,Pregabalin,Lyrica,Pfizer,Neuropathic pain,01-09-2015,5887,Germany,Germany,8095,Not assigned,375, $500.0 ," $1,87,500.0 ", $-   ,Sep
CA-2015-733,Pregabalin,Lyrica,Pfizer,Neuropathic pain,05-11-2015,5887,Singapore,Singapore,8095,Not assigned,486, $500.0 ," $2,43,000.0 ", $-   ,Nov
CA-2015-734,Pregabalin,Lyrica,Pfizer,Neuropathic pain,20-02-2015,5887,Indonesia,Indonesia,8095,Not assigned,94, $500.0 ," $47,000.0 ", $-   ,Feb
CA-2015-735,Pregabalin,Lyrica,Pfizer,Neuropathic pain,02-08-2015,5887,Indonesia,Indonesia,8095,Not assigned,220, $500.0 ," $1,10,000.0 ", $-   ,Aug
CA-2015-736,Pregabalin,Lyrica,Pfizer,Neuropathic pain,15-10-2015,5887,Taiwan,China,8095,Not assigned,436, $500.0 ," $2,18,000.0 ", $-   ,Oct
CA-2015-737,Pregabalin,Lyrica,Pfizer,Neuropathic pain,20-09-2015,5887,India,India,8095,Not assigned,262, $500.0 ," $1,31,000.0 ", $-   ,Sep
CA-2015-738,Pregabalin,Lyrica,Pfizer,Neuropathic pain,10-05-2015,5887,India,India,8095,Not assigned,388, $500.0 ," $1,94,000.0 ", $-   ,May
CA-2015-739,Pregabalin,Lyrica,Pfizer,Neuropathic pain,26-11-2015,5887,India,India,8095,Not assigned,416, $500.0 ," $2,08,000.0 ", $-   ,Nov
CA-2015-740,Pregabalin,Lyrica,Pfizer,Neuropathic pain,23-12-2015,5887,India,India,8095,Not assigned,54, $500.0 ," $27,000.0 ", $-   ,Dec
CA-2015-741,Pregabalin,Lyrica,Pfizer,Neuropathic pain,24-07-2015,5887,India,India,8095,Not assigned,84, $500.0 ," $42,000.0 ", $-   ,Jul
CA-2015-742,Pregabalin,Lyrica,Pfizer,Neuropathic pain,15-08-2015,5887,India,India,8095,Not assigned,413, $500.0 ," $2,06,500.0 ", $-   ,Aug
CA-2015-743,Pregabalin,Lyrica,Pfizer,Neuropathic pain,18-11-2015,5887,India,India,8095,Not assigned,461, $500.0 ," $2,30,500.0 ", $-   ,Nov
CA-2015-744,Pregabalin,Lyrica,Pfizer,Neuropathic pain,13-11-2015,5887,India,India,8095,Not assigned,379, $500.0 ," $1,89,500.0 ", $-   ,Nov
CA-2015-745,Pregabalin,Lyrica,Pfizer,Neuropathic pain,17-03-2015,5887,India,India,8095,Not assigned,369, $500.0 ," $1,84,500.0 ", $-   ,Mar
CA-2015-746,Pregabalin,Lyrica,Pfizer,Neuropathic pain,11-12-2015,5887,India,India,8095,Not assigned,303, $500.0 ," $1,51,500.0 ", $-   ,Dec
CA-2015-747,Pregabalin,Lyrica,Pfizer,Neuropathic pain,27-10-2015,5887,India,India,8095,Not assigned,390, $500.0 ," $1,95,000.0 ", $-   ,Oct
CA-2015-748,Pregabalin,Lyrica,Pfizer,Neuropathic pain,10-04-2015,5887,India,India,8095,Not assigned,109, $500.0 ," $54,500.0 ", $-   ,Apr
CA-2015-749,Pregabalin,Lyrica,Pfizer,Neuropathic pain,20-03-2015,5887,India,India,8095,Not assigned,472, $500.0 ," $2,36,000.0 ", $-   ,Mar
CA-2015-750,Pregabalin,Lyrica,Pfizer,Neuropathic pain,29-06-2015,5887,India,India,8095,Not assigned,239, $500.0 ," $1,19,500.0 ", $-   ,Jun
CA-2015-751,Pregabalin,Lyrica,Pfizer,Neuropathic pain,12-02-2015,5887,India,India,8095,Not assigned,66, $500.0 ," $33,000.0 ", $-   ,Feb
CA-2015-752,Pregabalin,Lyrica,Pfizer,Neuropathic pain,10-04-2015,5887,India,India,8095,Not assigned,477, $500.0 ," $2,38,500.0 ", $-   ,Apr
CA-2015-753,Pregabalin,Lyrica,Pfizer,Neuropathic pain,16-06-2015,5887,India,India,8095,Not assigned,209, $500.0 ," $1,04,500.0 ", $-   ,Jun
CA-2015-754,Pregabalin,Lyrica,Pfizer,Neuropathic pain,05-06-2015,5887,India,India,8095,Not assigned,295, $500.0 ," $1,47,500.0 ", $-   ,Jun
CA-2015-755,Pregabalin,Lyrica,Pfizer,Neuropathic pain,21-05-2015,5887,India,India,8095,Not assigned,388, $500.0 ," $1,94,000.0 ", $-   ,May
CA-2015-756,Pregabalin,Lyrica,Pfizer,Neuropathic pain,04-11-2015,5887,India,India,8095,Not assigned,184, $500.0 ," $92,000.0 ", $-   ,Nov
CA-2015-757,Pregabalin,Lyrica,Pfizer,Neuropathic pain,18-01-2015,5887,India,India,8095,Not assigned,89, $500.0 ," $44,500.0 ", $-   ,Jan
CA-2015-758,Pregabalin,Lyrica,Pfizer,Neuropathic pain,28-10-2015,5887,India,India,8095,Not assigned,181, $500.0 ," $90,500.0 ", $-   ,Oct
CA-2015-759,Pregabalin,Lyrica,Pfizer,Neuropathic pain,12-12-2015,5887,India,India,8095,Not assigned,157, $500.0 ," $78,500.0 ", $-   ,Dec
CA-2015-760,Pregabalin,Lyrica,Pfizer,Neuropathic pain,16-02-2015,5887,India,India,8095,Not assigned,114, $500.0 ," $57,000.0 ", $-   ,Feb
AR-2015-761,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,14-01-2015,5653,India,India,7933,Assigned,382, $231.0 ," $88,242.0 "," $1,910.0 ",Jan
CA-2015-762,Pregabalin,Lyrica,Pfizer,Neuropathic pain,28-09-2015,5887,India,India,8095,Not assigned,373, $500.0 ," $1,86,500.0 ", $-   ,Sep
CA-2015-763,Pregabalin,Lyrica,Pfizer,Neuropathic pain,19-04-2015,5887,Sri Lanka,Sri Lanka,8095,Assigned,389, $500.0 ," $1,94,500.0 "," $7,520.7 ",Apr
CA-2015-764,Pregabalin,Lyrica,Pfizer,Neuropathic pain,16-02-2015,5887,Indonesia,Indonesia,8095,Not assigned,437, $500.0 ," $2,18,500.0 ", $-   ,Feb
CA-2015-765,Pregabalin,Lyrica,Pfizer,Neuropathic pain,30-04-2015,5887,Utd.Arab Emir.,Utd.Arab Emir.,8095,Not assigned,178, $500.0 ," $89,000.0 ", $-   ,Apr
CA-2015-766,Pregabalin,Lyrica,Pfizer,Neuropathic pain,27-02-2015,5887,India,India,8095,Not assigned,388, $500.0 ," $1,94,000.0 ", $-   ,Feb
CA-2015-767,Pregabalin,Lyrica,Pfizer,Neuropathic pain,14-11-2015,5887,India,India,8095,Not assigned,436, $500.0 ," $2,18,000.0 ", $-   ,Nov
CA-2015-768,Pregabalin,Lyrica,Pfizer,Neuropathic pain,01-10-2015,5887,Egypt,Egypt,8095,Not assigned,148, $500.0 ," $74,000.0 ", $-   ,Oct
CA-2015-769,Pregabalin,Lyrica,Pfizer,Neuropathic pain,22-11-2015,5887,India,India,8095,Assigned,177, $500.0 ," $88,500.0 "," $1,475.0 ",Nov
CA-2015-770,Pregabalin,Lyrica,Pfizer,Neuropathic pain,03-12-2015,5887,India,India,8095,Not assigned,407, $500.0 ," $2,03,500.0 ", $-   ,Dec
CA-2015-771,Pregabalin,Lyrica,Pfizer,Neuropathic pain,08-10-2015,5887,India,India,8095,Not assigned,489, $500.0 ," $2,44,500.0 ", $-   ,Oct
CA-2015-772,Pregabalin,Lyrica,Pfizer,Neuropathic pain,26-08-2015,5887,India,India,8095,Assigned,427, $500.0 ," $2,13,500.0 "," $2,846.7 ",Aug
CA-2015-773,Pregabalin,Lyrica,Pfizer,Neuropathic pain,01-03-2015,5887,India,India,8095,Not assigned,354, $500.0 ," $1,77,000.0 ", $-   ,Mar
CA-2015-774,Pregabalin,Lyrica,Pfizer,Neuropathic pain,10-12-2015,5887,India,India,8095,Not assigned,268, $500.0 ," $1,34,000.0 ", $-   ,Dec
CA-2015-775,Pregabalin,Lyrica,Pfizer,Neuropathic pain,03-12-2015,5887,India,India,8095,Not assigned,21, $500.0 ," $10,500.0 ", $-   ,Dec
CA-2015-776,Pregabalin,Lyrica,Pfizer,Neuropathic pain,16-02-2015,5887,India,India,8095,Assigned,493, $500.0 ," $2,46,500.0 "," $11,010.3 ",Feb
CA-2015-777,Pregabalin,Lyrica,Pfizer,Neuropathic pain,08-02-2015,5887,India,India,8095,Not assigned,397, $500.0 ," $1,98,500.0 ", $-   ,Feb
CA-2015-778,Pregabalin,Lyrica,Pfizer,Neuropathic pain,03-10-2015,5887,Ethiopia,Ethiopia,8095,Assigned,123, $500.0 ," $61,500.0 "," $3,813.0 ",Oct
CA-2015-779,Pregabalin,Lyrica,Pfizer,Neuropathic pain,24-09-2015,5887,Ethiopia,Ethiopia,8095,Assigned,89, $500.0 ," $44,500.0 ", $385.7 ,Sep
CA-2015-780,Pregabalin,Lyrica,Pfizer,Neuropathic pain,03-02-2015,5887,India,India,8095,Assigned,129, $500.0 ," $64,500.0 "," $1,505.0 ",Feb
CA-2015-781,Pregabalin,Lyrica,Pfizer,Neuropathic pain,26-01-2015,5887,Egypt,Egypt,8095,Not assigned,411, $500.0 ," $2,05,500.0 ", $-   ,Jan
CA-2015-782,Pregabalin,Lyrica,Pfizer,Neuropathic pain,02-08-2015,5887,Thailand,Thailand,8095,Assigned,318, $500.0 ," $1,59,000.0 "," $2,120.0 ",Aug
CA-2015-783,Pregabalin,Lyrica,Pfizer,Neuropathic pain,18-07-2015,5887,India,India,8095,Assigned,261, $500.0 ," $1,30,500.0 "," $3,828.0 ",Jul
CA-2015-784,Pregabalin,Lyrica,Pfizer,Neuropathic pain,13-10-2015,5887,India,India,8095,Not assigned,383, $500.0 ," $1,91,500.0 ", $-   ,Oct
CA-2015-785,Pregabalin,Lyrica,Pfizer,Neuropathic pain,18-04-2015,5887,India,India,8095,Assigned,108, $500.0 ," $54,000.0 "," $3,024.0 ",Apr
CA-2015-786,Pregabalin,Lyrica,Pfizer,Neuropathic pain,03-04-2015,5887,India,India,8095,Not assigned,317, $500.0 ," $1,58,500.0 ", $-   ,Apr
CA-2015-787,Pregabalin,Lyrica,Pfizer,Neuropathic pain,04-02-2015,5887,India,India,8095,Not assigned,372, $500.0 ," $1,86,000.0 ", $-   ,Feb
